Author,Title,Genre,Subgenre,Act,Speech,Verse,Character,Type,Gender,Text,Syllables,Ambiguous,Nuclei,Assonance,Consonance,Rhythm
Calderón,El laberinto del mundo,Auto sacramental,ø,0,247,1191,FUROR,,X,atalde de pies y manos.,8,0,aAeeEiAo,ao,manos,-+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,248,1192,MENTIRA,,F,Sienta en las mismas prisiones,8,0,EeaIaiOe,oe,sjones,+--+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,248,1193,MENTIRA,,F,del hombre las propensiones,8,0,eOeaoeOe,oe,sjones,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,248,1194,MENTIRA,,F,de los Afectos humanos.,8,0,eoaEouAo,ao,manos,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,249,1195,1.º,,X,"Ya el mío en esta cadena,",8,1,eIeEaaEa,ea,dena,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,249,1196,1.º,,X,al del llanto le condena.,8,0,aeAoeoEa,ea,dena,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,250,1197,2.º,,X,El Afecto del dolor,8,0,eaEoeoO,o,loɾ,--+---+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,251,1198,2.º y 3.º,,X,sienta en mí. En mí el del temor.,8,0,EeIIeeO,o,moɾ,+-++--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,252,1199,4.º,,X,Y en mí el de toda la pena.,8,0,eIeoaaEa,ea,pena,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,253,1200,MENTIRA,,F,"Pague este, aunque esté inocente,",8,0,AeaeioEe,ee,θente,+-----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,253,1201,MENTIRA,,F,la culpa del delincuente.,8,0,aUaeeiEe,ee,kwente,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,254,1202,TEOS,,M,Cumplieron sus profecías,8,0,uEouoeIa,ia,θias,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,254,1203,TEOS,,M,Jeremías y Isaías.,8,1,eeIaiaIa,ia,ias,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,255,1204,FUROR,,X,Si menor inconveniente,8,0,ieOioeEe,ee,njente,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,255,1205,FUROR,,X,"es que uno muera, que no",8,0,EuoEaeO,o,no,+--+--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,255,1206,FUROR,,X,"que vea el mundo, que por mí",8,0,eeUoeoI,i,mi,--+---+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,255,1207,FUROR,,X,el tributo le faltó.,8,0,eiUoeaO,o,to,--+---+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,256,1208,INOCIENCIA,,F,"¿Que hago, viendo aquesto yo",8,0,AoEaEoO,o,yo,+-+-+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,256,1209,INOCIENCIA,,F,que no me ausento de aquí?,8,0,eOaEoaI,i,ki,-+-+--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,257,1210,MENTIRA,,F,"Detened a ese villano,",8,0,eeEEeiAo,ao,ʎano,--++--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,257,1211,MENTIRA,,F,y por la Malicia esté,8,0,ioaaIeE,e,te,----+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,258,1212,MENTIRA y INOCIENCIA,,F,"preso también. Es en vano,",8,0,EoaEEeAo,ao,bano,+--++-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,258,1213,INOCIENCIA,,F,que yo donde está diré.,8,0,eooeAiE,e,ɾe,----+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,259,1214,TEOS,,M,"No harás tal, que el soberano",8,0,aAAeoeAo,ao,ɾano,-++---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,259,1215,TEOS,,M,favor que yo le ofrecí,8,0,aOeooeI,i,θi,-+----+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,261,1216,TEOS y INOCIENCIA y TEOS,,MFFM,tú no has de impedir. ¿No? No;,8,0,UAieIOO,o,no,++--+++
Calderón,El laberinto del mundo,Auto sacramental,ø,0,261,1217,TEOS,,M,"porque se diga de mí,",8,0,oeeIaeI,i,mi,---+--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,261,1218,TEOS,,M,"que en cuanto yo padecí,",8,0,eAooaeI,i,θi,-+----+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,261,1219,TEOS,,M,nunca mi Inociencia habló.,8,0,UaioEaO,o,blo,+---+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,262,1220,INOCIENCIA,,F,¿Quién ha de tener paciencia?,8,0,EAeeEaEa,ea,θjenθja,++--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,263,1221,TEOS,,M,Quien vea que la sentencia,8,0,eEaeaeEa,ea,tenθja,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,263,1222,TEOS,,M,"de la divina justicia,",8,0,eaiIauIa,ia,tiθja,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,263,1223,TEOS,,M,"por el hombre y su Malicia,",8,0,oeOiuaIa,ia,liθja,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,263,1224,TEOS,,M,pagamos yo y mi Inociencia.,8,0,aAoiioEa,ea,θjenθja,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,264,1225,INOCIENCIA,,F,¿Pues has de dejar que aquí,8,0,eAeeAaI,i,ki,-+--+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,265,1226,INOCIENCIA y TEOS,,FM,por otro te ultrajen? Sí;,8,0,ooouAeI,i,si,----+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,265,1227,TEOS,,M,"mi fe y palabra empeñé,",8,0,IiaAeeE,e,ɲe,+--+--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,265,1228,TEOS,,M,"y mi palabra, y mi fe",8,0,iiaAiiE,e,fe,---+--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,265,1229,TEOS,,M,nunca han de faltar en mí.,8,0,UAeaAeI,i,mi,++--+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,266,1230,INOCIENCIA,,F,"¡Pues cómo, qué es esto, cielos,",8,0,eOoEeoEo,eo,θjelos,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,266,1231,INOCIENCIA,,F,"no puedo, no puedo hablar!",8,0,OEoOEaA,a,blaɾ,++-++-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,267,1232,HOMBRE,,X,Aseguro mis recelos.,8,0,aeUoieEo,eo,θelos,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,268,1233,FUROR,,X,Ya que aqueste en su lugar,8,0,AaEeuuA,a,gaɾ,+-+---+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,268,1234,FUROR,,X,"salva todos mis desvelos,",8,0,AaooieEo,eo,belos,+-----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,268,1235,FUROR,,X,"llama al mundo, que me vea",8,1,AaUoeeEa,ea,bea,+-+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,269,1236,FUROR y MENTIRA,,XF,triunfante. Y para que crea,8,1,iAiaaeEa,ea,kɾea,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,269,1237,MENTIRA,,F,"que nadie huyó de tu Abismo,",8,0,eAuOeaIo,io,bismo,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,269,1238,MENTIRA,,F,"sino que aqueste es el mismo,",8,0,ioaEEeIo,io,mismo,---++-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,269,1239,MENTIRA,,F,la misma la salva sea.,8,0,aIaaAaEa,ea,sea,-+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,270,1240,ELLA Y MÚSICOS,,M,"Si a una deuda obligada,",8,1,aUaEoiAa,aa,gada,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,270,1241,ELLA Y MÚSICOS,,M,"naturaleza,",5,0,auaEa,ea,leθa,---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,270,1242,ELLA Y MÚSICOS,,M,el Furor de la culpa,7,0,euOeaUa,ua,kulpa,--+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,270,1243,ELLA Y MÚSICOS,,M,"cobrarla intenta,",5,0,oAiEa,ea,tenta,-+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,270,1244,ELLA Y MÚSICOS,,M,"pague su deuda el hombre,",7,0,AeuEeOe,oe,ombɾe,+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,271,1245,TODOS,,M,Pague su deuda.,5,0,AeuEa,ea,dewda,+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,272,1246,INOCIENCIA,,F,Miren que está errada,7,1,IeeAeAa,aa,rada,+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,272,1247,INOCIENCIA,,F,"toda la letra,",5,0,oaaEa,ea,letɾa,---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,272,1248,INOCIENCIA,,F,"que no paga la suya,",7,0,eOAaaUa,ua,suya,-++--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,272,1249,INOCIENCIA,,F,sino la ajena.,5,0,ioaEa,ea,xena,---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,273,1250,FUROR,,X,A la voz ya que el mundo,7,0,aaOAeUo,uo,mundo,--++-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,273,1251,FUROR,,X,"mirarse deja,",5,0,iAeEa,ea,dexa,-+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,273,1252,FUROR,,X,acompañen las cajas,7,0,aoAeaAa,aa,kaxas,--+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,273,1253,FUROR,,X,y las trompetas.,5,0,iaoEa,ea,petas,---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,274,1254,TODOS,,M,"Pague su deuda el hombre,",7,0,AeuEeOe,oe,ombɾe,+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,274,1255,TODOS,,M,pague su deuda.,5,0,AeuEa,ea,dewda,+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,275,1256,TEOS,,M,Pague mas no la suya.,7,0,AeaOaUa,ua,suya,+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,276,1257,INOCIENCIA,,F,Sino la ajena.,5,0,ioaEa,ea,xena,---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1258,VERDAD,,X,"Un deseo y un cuidado,",7,1,UeEUuAo,ao,dado,+-++-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1259,VERDAD,,X,que a un mismo tiempo pendientes,8,0,UIoEoeEe,ee,djentes,++-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1260,VERDAD,,X,tienen el alma y la vida,8,0,EeeAiaIa,ia,bida,+--+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1261,VERDAD,,X,tras estos ecos me vuelven.,8,0,aEoEoeEe,ee,bwelben,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1262,VERDAD,,X,El deseo es de saber,8,1,eeEEeaE,e,beɾ,--++--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1263,VERDAD,,X,si aquel extranjero güésped,8,0,aEeaEoEe,ee,gwesped,-+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1264,VERDAD,,X,se volvió al mar con mi aviso;,8,0,eoaAoaIo,io,biso,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1265,VERDAD,,X,pues menos costa me tiene,8,0,eEoOaeEe,ee,tjene,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1266,VERDAD,,X,(por mas que interior agrado,8,0,oAieOaAo,ao,gɾado,-+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1267,VERDAD,,X,en la memoria le albergue),8,0,eaeOaaEe,ee,beɾge,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1268,VERDAD,,X,"la soledad de su ausencia,",8,0,aoeAeaEa,ea,senθja,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1269,VERDAD,,X,que el peligro de su muerte.,8,0,eeIoeuEe,ee,mweɾte,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1270,VERDAD,,X,El cuidado es saber como,8,0,euAEaEOo,oo,komo,--++-++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1271,VERDAD,,X,si con mi llanto enternece,8,0,ioiAeeEe,ee,neθe,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1272,VERDAD,,X,"su yerro el hombre, y deshace,",8,0,UEeOieAe,ae,aθe,++-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1273,VERDAD,,X,"bien que no sensiblemente,",8,0,EeOeIeEe,ee,mente,+-+-+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1274,VERDAD,,X,de sí sus afectos. Dura,8,0,eIuaEoUa,ua,duɾa,-+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1275,VERDAD,,X,el traidor acento aleve,8,0,eaOaEaEe,ee,lebe,--+-+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1276,VERDAD,,X,"de la Mentira, triunfando",8,0,eaeIaiAo,ao,fando,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1277,VERDAD,,X,"del Furor, para que llegue",8,0,euOaaeEe,ee,ʎege,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1278,VERDAD,,X,a informarme de uno y otro,8,1,ioAeuiOo,oo,otɾo,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1279,VERDAD,,X,"sin ser vista, he de esconderme",8,0,iEIEeoEe,ee,deɾme,-+++--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1280,VERDAD,,X,"en la quiebra destas peñas,",8,0,eaEaeaEa,ea,peɲas,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1281,VERDAD,,X,"que estar hoy, es aparente,",8,0,eAOEaaEe,ee,ɾente,-+++--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,277,1282,VERDAD,,X,escondida la Verdad.,8,0,eoIaaeA,a,dad,--+---+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,278,1283,VERDAD y HOMBRE,,X,"Mas, ¿quién está aquí? Suspende",8,0,AEeaIuEe,ee,pende,++--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,278,1284,HOMBRE,,X,la voz y no me descubras.,8,0,aOiOeeUa,ua,kubɾas,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,279,1285,VERDAD,,X,"Pues ¿cómo tú aquí estar puedes,",8,0,eOoAIAEe,ee,pwedes,-+-++++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,279,1286,VERDAD,,X,y allí triunfando el Furor?,8,0,aIiAeuO,o,ɾoɾ,-+-+--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1287,HOMBRE,,X,Como a mis penas crueles,8,1,oaiEauEe,ee,eles,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1288,HOMBRE,,X,"rompí los primeros lazos,",8,0,oIoiEoAo,ao,laθos,-+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1289,HOMBRE,,X,a tiempo que a socorrerme,8,0,aEoaooEe,ee,reɾme,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1290,HOMBRE,,X,"llegó un extranjero joven,",8,0,eUeaEoOe,oe,xoben,-+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1291,HOMBRE,,X,y rompiendo el nudo fuerte,8,0,ioEeUoEe,ee,fweɾte,--+-+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1292,HOMBRE,,X,de mi Malicia su mismo,8,0,eiaIauIo,io,mismo,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1293,HOMBRE,,X,"favor, tan contra sí vuelve,",8,0,aOAoaIEe,ee,bwelbe,-++--++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1294,HOMBRE,,X,que el Furor y la Mentira,8,0,euOiaeIa,ia,tiɾa,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1295,HOMBRE,,X,con mis Afectos le prenden;,8,0,oiaEoeEe,ee,pɾenden,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,280,1296,HOMBRE,,X,y así triunfantes con él,8,0,aIiAeoE,e,el,-+-+--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,281,1297,HOMBRE y VERDAD,,X,marchan. ¿Y quién era ese,8,0,AaiEEaEe,ee,ese,+--++-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,282,1298,VERDAD y HOMBRE,,X,extranjero joven? Yo,8,0,eaEoOeO,o,yo,--+-+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,282,1299,HOMBRE,,X,no le conocí. Tú puedes,8,0,OeooIUEe,ee,pwedes,+---+++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,282,1300,HOMBRE,,X,"ver si le conoces, puesto",8,0,EieoOeEo,eo,pwesto,+---+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,282,1301,HOMBRE,,X,que están cerca donde a verse,8,0,eAEaoaEe,ee,beɾse,-++---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,282,1302,HOMBRE,,X,"llegan, ya Mundo, y Furor,",8,0,EaAUiuO,o,ɾoɾ,+-++--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,282,1303,HOMBRE,,X,repitiendo una y mil veces.,8,0,eiEUiIEe,ee,beθes,--++-++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,282,1304,HOMBRE,,X,que pues es del mundo,6,0,eeEeUo,uo,mundo,--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,282,1305,HOMBRE,,X,"justa Sentencia,",5,0,UaeEa,ea,tenθja,+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,283,1306,TODOS,,M,"Pague su deuda el hombre,",8,0,AeuEaeOe,oe,ombɾe,+--+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,283,1307,TODOS,,M,pague su deuda.,5,0,AeuEa,ea,dewda,+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1308,VERDAD,,X,¿Qué miro? ¡Ay de mí! Si soy,8,0,EIAeIiO,o,soy,+++-+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1309,VERDAD,,X,"la Verdad, ¿cómo a la Muerte",8,0,aeAOaaEe,ee,mweɾte,--++--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1310,VERDAD,,X,"al culpado he reservado,",8,0,auAEeeAo,ao,bado,--++--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1311,VERDAD,,X,y entregado al inocente?,8,0,eeAaioEe,ee,θente,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1312,VERDAD,,X,"Y como tú, tan ingrato,",8,0,iooUAiAo,ao,gɾato,---++-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1313,VERDAD,,X,"tan villano, tan aleve,",8,0,AiAoAaEe,ee,lebe,+-+-+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1314,VERDAD,,X,"tan vil, tan desconocido,",8,0,AIAeooIo,io,θido,+++---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1315,VERDAD,,X,"tan traidor, tan falso eres,",8,0,AaOAAoEe,ee,eɾes,+-+++-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1316,VERDAD,,X,"que cuando otro te socorre,",8,0,eaooeoOe,oe,kore,------+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1317,VERDAD,,X,"te ampara, y te favorece,",8,0,aAieaoEe,ee,ɾeθe,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1318,VERDAD,,X,"dejas que por ti padezca,",8,0,EaeoiaEa,ea,deθka,+-----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1319,VERDAD,,X,"y escondido, no te atreves",8,0,eoIoOaEe,ee,tɾebes,--+-+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1320,VERDAD,,X,"a padecer tú por él,",8,0,aaeEUoE,e,el,---++-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1321,VERDAD,,X,diciendo públicamente,8,0,iEoUiaEe,ee,mente,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,284,1322,VERDAD,,X,tu Malicia y su Inociencia?,8,0,UaIiioEa,ea,θjenθja,+-+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,285,1323,HOMBRE,,X,"No hidalguías me aconsejes,",8,1,iaIaaoEe,ee,sexes,--+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,285,1324,HOMBRE,,X,que si ha sido mi ventura,8,0,eAIoieUa,ua,tuɾa,-++---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,285,1325,HOMBRE,,X,"que yo me libre, y él quede",8,1,eoeIiEEe,ee,kede,---+-++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,285,1326,HOMBRE,,X,"en mi lugar, no será",8,0,eiuAOeA,a,ɾa,---++-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,285,1327,HOMBRE,,X,bien que la desaproveche.,8,0,EeaeaoEe,ee,betʃe,+-----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,286,1328,MALICIA,,F,"Dices bien, y pues a vista",8,0,IeEieaIa,ia,bista,+-+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,286,1329,MALICIA,,F,del Mundo ya se divierten,8,0,eUoAeiEe,ee,bjeɾten,-+-+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,286,1330,MALICIA,,F,"todos haciéndote espaldas,",8,0,OoaEoeAa,aa,paldas,+--+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,286,1331,MALICIA,,F,para que de aquí te ausentes;,8,0,aaeaIaEe,ee,sentes,----+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,286,1332,MALICIA,,F,ven donde de esclavo mudes,8,0,EoeeAoUe,ue,mudes,+---+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,286,1333,MALICIA,,F,el traje y vivir intentes,8,0,eAiiIiEe,ee,tentes,-+--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,287,1334,MALICIA y HOMBRE,,FX,libre. También dices bien.,8,0,IeaEIeE,e,bjen,+--++-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,291,1335,VERDAD y HOMBRE y VERDAD y HOMBRE,,X,Mira. Suelta. Oye. No tienes,8,0,IaEOeOEe,ee,tjenes,+-++-++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,291,1336,HOMBRE,,X,"que aconsejarme, pues ves",8,0,aoeAeeE,e,bes,---+--+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,291,1337,HOMBRE,,X,que mi Malicia me vence.,8,0,eiaIaeEe,ee,benθe,---+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,292,1338,HOMBRE y MALICIA,,XF,"Ven, Malicia. Sí señor,",8,0,EaIaIeO,o,ɲoɾ,+-+-+-+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,293,1339,MALICIA y LOS DOS,,FM,"vamos de aquí. Y finalmente,",8,0,AoaIiAEe,ee,mente,+--+-++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,293,1340,LOS DOS,,M,"vivamos nosotros, y él",8,0,iAooooE,e,el,-+----+
Calderón,El laberinto del mundo,Auto sacramental,ø,0,293,1341,LOS DOS,,M,"sufra, llore, gima y pene.",8,0,UaOeIiEe,ee,pene,+-+-+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,294,1342,VERDAD,,X,"¡Oh ingrato, qué presto en queja",8,0,iAoEEeEa,ea,kexa,-+-++-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,294,1343,VERDAD,,X,la lástima me conviertes!,8,0,aAiaeoEe,ee,bjeɾtes,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,294,1344,VERDAD,,X,"Mas Verdad atropellada,",8,0,AeAaoeAa,aa,ʎada,+-+---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,294,1345,VERDAD,,X,¿qué importa que se lamente?,8,0,iOaeeaEe,ee,mente,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,294,1346,VERDAD,,X,Y más cuando entre su llanto,8,0,iAaeeuAo,ao,ʎanto,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,294,1347,VERDAD,,X,la música a decir vuelve.,8,0,aUiaeIEe,ee,bwelbe,-+---++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,295,1348,ELLA Y MÚSICOS,,M,Y pues es del cielo,6,0,ieEeEo,eo,θjelo,--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,295,1349,ELLA Y MÚSICOS,,M,"justa sentencia,",5,0,UaeEa,ea,tenθja,+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,295,1350,ELLA Y MÚSICOS,,M,"pague su deuda el hombre,",8,0,AeuEaeOe,oe,ombɾe,+--+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,295,1351,ELLA Y MÚSICOS,,M,pague su deuda.,5,0,AeuEa,ea,dewda,+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,296,1352,INOCIENCIA Y TEOS,,M,"¡Ay de un mundo engañado,",8,1,AeUUeaAo,ao,ɲado,+-++--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,296,1353,INOCIENCIA Y TEOS,,M,"que a ver no llegas,",5,0,aEOEa,ea,ʎegas,-+++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,296,1354,INOCIENCIA Y TEOS,,M,"que su deuda no paga,",7,0,euEaOAa,aa,paga,--+-++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,296,1355,INOCIENCIA Y TEOS,,M,sino la ajena!,5,0,ioaEa,ea,xena,---+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,297,1356,MUNDO,,M,"Ya tu tardanza acusaba,",8,0,AuaAauAa,aa,saba,+--+--+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,297,1357,MUNDO,,M,"Furor, el deseo de verte;",8,0,uOeeoeEe,ee,beɾte,-+----+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,297,1358,MUNDO,,M,mil veces me da los brazos.,8,0,IEeeAoAo,ao,bɾaθos,++--+-+-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,298,1359,FUROR,,X,Y tú las plantas mil veces.,8,0,iUaAaIEe,ee,beθes,-+-+-++-
Calderón,El laberinto del mundo,Auto sacramental,ø,0,299,1360,MUNDO,,M,¿Qué presa trais para que,8,0,eEaAaaE,e,ke,-+-+--+
